pair_id,condition,branch_turn,turn,iv1,belief_category,target_llm,is_control,sim_belief,sim_char
cell-iv1-none__iv2-none__belief-fake_news-0035__model-gemini-3-flash,noref,2,6,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.486074,
cell-iv1-none__iv2-none__belief-fake_news-0035__model-gemini-3-flash,noref,2,7,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.470836,
cell-iv1-none__iv2-none__belief-fake_news-0035__model-gemini-3-flash,noref,2,8,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.540733,
cell-iv1-none__iv2-none__belief-fake_news-0035__model-gemini-3-flash,original,2,1,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.680731,
cell-iv1-none__iv2-none__belief-fake_news-0035__model-gemini-3-flash,original,2,2,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.726525,
cell-iv1-none__iv2-none__belief-fake_news-0035__model-gemini-3-flash,original,2,3,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.5264,
cell-iv1-none__iv2-none__belief-fake_news-0035__model-gemini-3-flash,original,2,4,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.483432,
cell-iv1-none__iv2-none__belief-fake_news-0035__model-gemini-3-flash,original,2,5,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.485888,
cell-iv1-none__iv2-none__belief-fake_news-0035__model-gemini-3-flash,original,2,6,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.498004,
cell-iv1-none__iv2-none__belief-fake_news-0035__model-gemini-3-flash,original,2,7,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.442482,
cell-iv1-none__iv2-none__belief-fake_news-0035__model-gemini-3-flash,original,2,8,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.525728,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,4,1,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.640042,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,4,2,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.557161,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,4,3,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.536842,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,4,4,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.471469,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,4,5,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.495611,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,4,6,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.504119,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,4,7,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.513349,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,noref,4,8,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.486013,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,4,1,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.640042,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,4,2,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.557161,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,4,3,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.536842,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,4,4,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.729352,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,4,5,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.578861,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,4,6,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.567317,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,4,7,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.567159,
cell-iv1-none__iv2-none__belief-fake_news-0036__model-gpt-5.3-chat,original,4,8,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.561529,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,noref,1,1,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.763015,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,noref,1,2,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.663638,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,noref,1,3,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.615489,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,noref,1,4,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.646894,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,noref,1,5,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.605916,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,noref,1,6,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.612221,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,noref,1,7,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.581601,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,noref,1,8,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.628314,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,original,1,1,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.789845,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,original,1,2,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.684834,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,original,1,3,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.658151,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,original,1,4,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.631792,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,original,1,5,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.681197,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,original,1,6,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.64652,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,original,1,7,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.631878,
cell-iv1-none__iv2-none__belief-fake_news-0038__model-gpt-5.3-chat,original,1,8,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.655421,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,noref,1,1,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.692859,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,noref,1,2,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.588267,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,noref,1,3,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.616621,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,noref,1,4,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.530178,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,noref,1,5,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.536704,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,noref,1,6,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.452668,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,noref,1,7,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.417874,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,noref,1,8,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.471237,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,original,1,1,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.762247,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,original,1,2,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.569749,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,original,1,3,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.531896,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,original,1,4,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.523574,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,original,1,5,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.516101,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,original,1,6,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.500333,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,original,1,7,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.4899,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-deepseek-v3.2,original,1,8,none,fake_news,openrouter/deepseek/deepseek-v3.2,True,0.471434,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,noref,1,1,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.623437,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,noref,1,2,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.59403,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,noref,1,3,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.554178,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,noref,1,4,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.52651,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,noref,1,5,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.531704,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,noref,1,6,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.475838,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,noref,1,7,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.517841,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,noref,1,8,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.47284,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,original,1,1,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.739605,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,original,1,2,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.615434,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,original,1,3,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.577376,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,original,1,4,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.567194,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,original,1,5,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.562689,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,original,1,6,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.583282,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,original,1,7,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.513776,
cell-iv1-none__iv2-none__belief-fake_news-0040__model-gemini-3-flash,original,1,8,none,fake_news,openrouter/google/gemini-3-flash-preview,True,0.509606,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,noref,1,1,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.383096,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,noref,1,2,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.518955,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,noref,1,3,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.551904,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,noref,1,4,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.463339,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,noref,1,5,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.521285,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,noref,1,6,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.493309,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,noref,1,7,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.330146,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,noref,1,8,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.42259,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,original,1,1,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.399014,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,original,1,2,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.509859,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,original,1,3,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.500191,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,original,1,4,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.41489,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,original,1,5,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.547065,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,original,1,6,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.513469,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,original,1,7,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.361265,
cell-iv1-none__iv2-none__belief-fake_news-0046__model-claude-sonnet-4.6,original,1,8,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.53092,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,noref,2,1,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.493386,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,noref,2,2,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.496162,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,noref,2,3,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.252322,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,noref,2,4,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.280283,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,noref,2,5,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.325447,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,noref,2,6,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.295575,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,noref,2,7,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.398543,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,noref,2,8,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.407679,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,original,2,1,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.493386,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,original,2,2,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.624565,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,original,2,3,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.496381,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,original,2,4,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.202693,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,original,2,5,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.39973,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,original,2,6,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.274498,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,original,2,7,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.469488,
cell-iv1-none__iv2-none__belief-fake_news-0053__model-claude-sonnet-4.6,original,2,8,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.46526,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,noref,1,1,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.614277,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,noref,1,2,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.619343,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,noref,1,3,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.585605,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,noref,1,4,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.594046,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,noref,1,5,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.515558,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,noref,1,6,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.54898,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,noref,1,7,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.433874,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,noref,1,8,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.496694,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,original,1,1,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.615095,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,original,1,2,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.598537,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,original,1,3,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.558696,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,original,1,4,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.588753,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,original,1,5,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.54671,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,original,1,6,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.543256,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,original,1,7,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.500804,
cell-iv1-none__iv2-none__belief-fake_news-0055__model-claude-sonnet-4.6,original,1,8,none,fake_news,openrouter/anthropic/claude-sonnet-4.6,True,0.46141,
cell-iv1-none__iv2-none__belief-fake_news-0058__model-gpt-5.3-chat,noref,2,1,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.692386,
cell-iv1-none__iv2-none__belief-fake_news-0058__model-gpt-5.3-chat,noref,2,2,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.56019,
cell-iv1-none__iv2-none__belief-fake_news-0058__model-gpt-5.3-chat,noref,2,3,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.391387,
cell-iv1-none__iv2-none__belief-fake_news-0058__model-gpt-5.3-chat,noref,2,4,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.400548,
cell-iv1-none__iv2-none__belief-fake_news-0058__model-gpt-5.3-chat,noref,2,5,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.366358,
cell-iv1-none__iv2-none__belief-fake_news-0058__model-gpt-5.3-chat,noref,2,6,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.4204,
cell-iv1-none__iv2-none__belief-fake_news-0058__model-gpt-5.3-chat,noref,2,7,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.463673,
cell-iv1-none__iv2-none__belief-fake_news-0058__model-gpt-5.3-chat,noref,2,8,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.350983,
cell-iv1-none__iv2-none__belief-fake_news-0058__model-gpt-5.3-chat,original,2,1,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.692386,
cell-iv1-none__iv2-none__belief-fake_news-0058__model-gpt-5.3-chat,original,2,2,none,fake_news,openrouter/openai/gpt-5.3-chat,True,0.742992,
